指标ID,PORK_CHN,VEG_CHN,FRU_CHN,IMA_NUT_CHN,IMV_NUT_CHN,IMA_FOO_CHN,IMV_FOO_CHN,IMA_SOB_CHN,IMV_SOB_CHN,RIC_P_CHN,BEP_P_CHN,IMA_VEO_CHN,IMV_VEO_CHN,VEO_P_CHN,IMA_IRO_CHN,IMV_IRO_CHN,IMP_IRO_CHN,IMV_COP_CHN,IMP_COP_CHN,IMA_COP_CHN,IMA_COA_CHN,IMV_COA_CHN,COA_I_CHN,IMA_CRO_CHN,IMV_CRO_CHN,IMV_PEP_CHN,IMA_PEP_CHN,P95_P_CHN,NAG_P_CHN,IMA_NAG_CHN,IMV_NAG_CHN,IMP_RAE_CHN,IMA_RAE_CHN,IMV_RAE_CHN,IMA_MEM_CHN,IMV_MEM_CHN,IMP_MEM_CHN,IMV_FER_CHN,IMA_FER_CHN,FER_I_GLB,IMA_INC_CHN,IMV_INC_CHN,IMP_INC_CHN,IMA_NHP_CHN,IMV_NHP_CHN
2021-06-07,24.69,4.14,6.55,,,,,,,,3648.57,,,11511.25,,,,,,,,,,,,,,,,,,205.4,,,,,,,,,,,,,
2021-06-08,24.31,4.08,6.5,,,,,,,,3639.14,,,11331.25,,,,,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,
2021-06-09,24.41,4.09,6.34,,,,,,,,3645.14,,,11271.25,,,,,,,,,,,,,,,,,,203.7,,,,,,,,,,,,,
2021-06-10,24.04,4.11,6.55,,,,,,,3999.5,3624.57,,,11211.25,,,,,,,,,,,,,,,3797.7,,,203.1,,,,,,,,,,,,,
2021-06-11,23.89,4.15,6.57,,,,,,,,3653.14,,,11131.25,,,,,,,,,,,,,,9469.0,,,,202.7,,,,,,,,,,,,,
2021-06-15,23.01,4.15,6.44,,,,,,,,3545.43,,,10631.25,,,,,,,,,,,,,,,,,,202.7,,,,,,,,,,,,,
2021-06-16,23.16,4.15,6.44,,,,,,,,3520.0,,,10631.25,,,,,,,,,,,,,,,,,,202.5,,,,,,,,,,,,,
2021-06-17,22.72,4.17,6.44,,,,,,,,3498.29,,,10431.25,,,,,,,,,,,,,,,,,,202.4,,,,,,,,,,,,,
2021-06-18,22.77,4.08,6.25,,,,,,,,3463.71,,,10081.25,,,,,,,,,,,,,,9641.0,,,,202.2,,,,,,,,,,,,,
2021-06-20,,,,,,,,,,3980.1,,,,,,,,,,,,,,,,,,,3809.9,,,,,,,,,,,,,,,,
2021-06-21,22.39,4.13,5.91,,,,,,,,3457.71,,,10221.25,,,,,,,,,,,,,,,,,,202.2,,,,,,,,,,,,,
2021-06-22,21.63,4.13,6.03,,,,,,,,3458.0,,,10221.25,,,,,,,,,,,,,,,,,,201.2,,,,,,,,,,,,,
2021-06-23,21.94,4.19,5.92,,,,,,,,3449.14,,,10321.25,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,
2021-06-24,22.03,4.21,5.96,,,,,,,,3444.29,,,10241.25,,,,,,,,,,,,,,,,,,201.1,,,,,,,,,,,,,
2021-06-25,21.68,4.21,5.89,,,,,,,,3446.0,,,10321.25,,,,,,,,,,,,,,9655.0,,,,200.9,,,,,,,,,,,,,
2021-06-28,22.35,4.22,5.94,,,,,,,,3467.14,,,10421.25,,,,,,,,,,,,,,,,,,201.1,,,,,,,,,,,,,
2021-06-29,21.79,4.23,5.91,,,,,,,,3508.0,,,10341.25,,,,,,,,,,,,,,,,,,201.8,,,,,,,,,,,,,
2021-06-30,22.99,4.17,5.96,133855.0,599999.9999999999,829636.5,1769.0,608158.0,1072.0,3964.3,3509.14,106576.0,102.0,10421.25,1678428.4999999998,8942.0,166.1,167.0,139.1,413998.5,261214.8,2839.0,,1987606.9,4012.9999999999995,213.0,135465.5,,3795.4,291828.7939,1000.780121,203.0,,,376887.10000000003,18387.0,87.3,61.0,18903.9,135.52,3795571.4999999995,52000.0,108.1,7233577.9,3845.0
2021-07-01,23.28,4.14,5.96,,,,,,,,3650.0,,,10621.25,,,,,,,,,,,,,,,,,,205.5,,,,,,,,,,,,,
2021-07-02,22.89,4.1,5.81,,,,,,,,3671.43,,,10671.25,,,,,,,,,,,,,,9907.0,,,,207.5,,,,,,,,,,,,,
2021-07-05,22.43,4.11,5.84,,,,,,,,3660.86,,,10711.25,,,,,,,,,,,,,,,,,,210.3,,,,,,,,,,,,,
2021-07-06,22.44,4.07,5.76,,,,,,,,3652.57,,,10761.25,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,
2021-07-07,22.43,4.06,5.81,,,,,,,,3578.0,,,10531.25,,,,,,,,,,,,,,,,,,220.5,,,,,,,,,,,,,
2021-07-08,22.42,4.1,5.95,,,,,,,,3572.86,,,10381.25,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,
2021-07-09,22.42,4.02,5.88,,,,,,,,3594.86,,,10381.25,,,,,,,,,947.0,,,,,9907.0,,,,223.4,,,,,,,,,,,,,
2021-07-10,,,,,,,,,,3943.2,,,,,,,,,,,,,,,,,,,4050.3,,,,,,,,,,,,,,,,
2021-07-12,22.68,4.03,5.84,,,,,,,,3596.86,,,10523.75,,,,,,,,,947.0,,,,,,,,,221.6,,,,,,,,,,,,,
2021-07-13,22.23,4.1,5.86,,,,,,,,3616.86,,,10643.75,,,,,,,,,947.0,,,,,,,,,221.7,,,,,,,,,,,,,
2021-07-14,22.38,4.06,5.81,,,,,,,,3612.0,,,10743.75,,,,,,,,,947.0,,,,,,,,,223.0,,,,,,,,,,,,,
2021-07-15,22.24,4.05,6.04,,,,,,,,3650.0,,,10943.75,,,,,,,,,947.0,,,,,,,,,225.7,,,,,,,,,,,,,
2021-07-16,22.07,4.09,5.92,,,,,,,,3648.29,,,10943.75,,,,,,,,,947.0,,,,,9973.0,,,,230.1,,,,,,,,,,,,,
2021-07-19,21.72,4.13,5.82,,,,,,,,3712.0,,,11043.75,,,,,,,,,947.0,,,,,,,,,237.7,,,,,,,,,,,,,
2021-07-20,21.8,4.14,5.79,,,,,,,3918.2,3682.0,,,10873.75,,,,,,,,,947.0,,,,,,4372.0,,,243.2,,,,,,,,,,,,,
2021-07-21,22.07,4.19,5.78,,,,,,,,3686.0,,,10896.25,,,,,,,,,947.0,,,,,,,,,244.8,,,,,,,,,,,,,
2021-07-22,22.04,4.26,5.9,,,,,,,,3651.71,,,10656.25,,,,,,,,,947.0,,,,,,,,,243.4,,,,,,,,,,,,,
2021-07-23,22.29,4.27,5.89,,,,,,,,3607.43,,,10625.0,,,,,,,,,947.0,,,,,9973.0,,,,243.6,,,,,,,,,,,,,
2021-07-26,21.7,4.37,5.79,,,,,,,,3562.29,,,10515.0,,,,,,,,,947.0,,,,,,,,,243.6,,,,,,,,,,,,,
2021-07-27,21.96,4.38,5.95,,,,,,,,3582.0,,,10755.0,,,,,,,,,947.0,,,,,,,,,244.3,,,,,,,,,,,,,
2021-07-28,,,,,,,,,,,3607.14,,,10835.0,,,,,,,,,947.0,,,,,,,,,246.3,,,,,,,,,,,,,
2021-07-29,21.96,4.46,5.63,,,,,,,,3635.43,,,10575.0,,,,,,,,,947.0,,,,,,,,,250.5,,,,,,,,,,,,,
2021-07-30,22.14,4.44,5.79,,,,,,,,3658.57,,,10415.0,,,,,,,,,947.0,,,,,9894.0,,,,254.8,,,,,,,,,,,,,
2021-07-31,,,,126223.8,580000.0,697021.1,1482.0,499517.8,867.0,3902.8,,89178.5,83.0,,1791897.1,8851.0,179.1,189.0,144.2,489623.8999999999,293487.1,3018.0,,2172873.1999999997,4124.0,252.0,155078.3,,4900.8,280542.9511,926.309995,,,,379013.7,18449.0,105.1,68.0,21227.399999999998,153.04,3545134.0,56000.0,95.4,6946875.3,3933.0
2021-08-02,22.08,4.57,5.73,,,,,,,,3669.14,,,10275.0,,,,,,,,,947.0,,,,,,,,,257.1,,,,,,,,,,,,,
2021-08-03,22.16,4.61,5.68,,,,,,,,3670.86,,,10275.0,,,,,,,,,947.0,,,,,,,,,259.5,,,,,,,,,,,,,
2021-08-04,21.99,4.65,5.71,,,,,,,,3673.71,,,10405.0,,,,,,,,,947.0,,,,,,,,,258.7,,,,,,,,,,,,,
2021-08-05,21.68,4.7,5.54,,,,,,,,3671.43,,,10475.0,,,,,,,,,947.0,,,,,,,,,257.5,,,,,,,,,,,,,
2021-08-06,22.15,4.71,5.71,,,,,,,,3670.29,,,10475.0,,,,,,,,,947.0,,,,,9894.0,,,,257.5,,,,,,,,,,,,,
2021-08-09,21.5,4.72,5.66,,,,,,,,3707.71,,,10385.0,,,,,,,,,947.0,,,,,,,,,257.5,,,,,,,,,,,,,
2021-08-10,21.56,4.66,5.64,,,,,,,3894.3,3720.29,,,10445.0,,,,,,,,,947.0,,,,,,5402.5,,,258.4,,,,,,,,,,,,,
2021-08-11,21.45,4.65,5.63,,,,,,,,3721.14,,,10545.0,,,,,,,,,947.0,,,,,,,,,258.4,,,,,,,,,,,,,
2021-08-12,21.47,4.62,5.58,,,,,,,,3702.0,,,10765.0,,,,,,,,,947.0,,,,,,,,,258.1,,,,,,,,,,,,,
2021-08-13,21.4,4.65,5.69,,,,,,,,3701.71,,,10865.0,,,,,,,,,947.0,,,,,9894.0,,,,258.1,,,,,,,,,,,,,
2021-08-16,21.49,4.57,5.68,,,,,,,,3749.14,,,11005.0,,,,,,,,,947.0,,,,,,,,,256.9,,,,,,,,,,,,,
2021-08-17,21.44,4.6,5.69,,,,,,,,3756.29,,,11052.5,,,,,,,,,947.0,,,,,,,,,254.8,,,,,,,,,,,,,
2021-08-18,21.62,4.56,5.7,,,,,,,,3732.29,,,10991.25,,,,,,,,,947.0,,,,,,,,,254.0,,,,,,,,,,,,,
2021-08-19,21.32,4.61,5.67,,,,,,,,3699.71,,,11011.25,,,,,,,,,947.0,,,,,,,,,252.1,,,,,,,,,,,,,
2021-08-20,21.21,4.55,5.54,,,,,,,3899.0,3683.71,,,10911.25,,,,,,,,,947.0,,,,,9907.0,5579.5,,,252.1,,,,,,,,,,,,,
2021-08-23,21.29,4.56,5.53,,,,,,,,3677.14,,,10941.25,,,,,,,,,947.0,,,,,,,,,253.0,,,,,,,,,,,,,
2021-08-24,20.9,4.49,5.38,,,,,,,,3663.43,,,10911.25,,,,,,,,,947.0,,,,,,,,,253.7,,,,,,,,,,,,,
2021-08-25,20.94,4.54,5.4,,,,,,,,3694.86,,,11111.25,,,,,,,,,947.0,,,,,,,,,253.5,,,,,,,,,,,,,
2021-08-26,20.89,4.5,5.4,,,,,,,,3690.29,,,11191.25,,,,,,,,,947.0,,,,,,,,,252.6,,,,,,,,,,,,,
2021-08-27,20.98,4.53,5.36,,,,,,,,3688.29,,,11141.25,,,,,,,,,947.0,,,,,9628.0,,,,250.9,,,,,,,,,,,,,
2021-08-30,20.91,4.54,5.32,,,,,,,,3712.0,,,11071.25,,,,,,,,,947.0,,,,,,,,,250.5,,,,,,,,,,,,,
2021-08-31,20.77,4.56,5.41,145706.4,700000.0,745618.3,1538.0,557610.4,949.0,3901.0,3702.29,96395.7,88.0,11131.25,2023864.0,9749.0,184.5,189.0,138.3,468283.9,311171.7,2805.0,947.0,2384278.1999999997,4453.0,293.0,171461.5,,5762.9,359192.7078,1035.118762,249.5,,,349870.4,19010.0,100.2,50.0,19029.9,159.47,3789638.3000000003,55800.0,99.0,7172720.5,3866.0
2021-09-01,20.75,4.57,5.34,,,,,,,,3696.86,,,10961.25,,,,,,,,,947.0,,,,,,,,,248.8,,,,,,,,,,,,,
2021-09-02,20.96,4.6,5.28,,,,,,,,3693.71,,,11051.25,,,,,,,,,947.0,,,,,,,,,248.1,,,,,,,,,,,,,
2021-09-03,21.01,4.59,5.39,,,,,,,,3709.43,,,11148.75,,,,,,,,,947.0,,,,,9628.0,,,,247.2,,,,,,,,,,,,,
2021-09-06,20.62,4.54,5.4,,,,,,,,3713.71,,,11098.75,,,,,,,,,947.0,,,,,,,,,247.2,,,,,,,,,,,,,
2021-09-07,20.44,4.51,5.5,,,,,,,,3754.29,,,11068.75,,,,,,,,,947.0,,,,,,,,,246.8,,,,,,,,,,,,,
2021-09-08,20.24,4.54,5.44,,,,,,,,3760.57,,,11068.75,,,,,,,,,947.0,,,,,,,,,247.3,,,,,,,,,,,,,
2021-09-09,20.55,4.52,5.48,,,,,,,,3748.0,,,11120.0,,,,,,,,,947.0,,,,,,,,,247.8,,,,,,,,,,,,,
2021-09-10,20.38,4.52,5.47,,,,,,,3901.0,3746.86,,,11120.0,,,,,,,,,947.0,,,,,9748.0,5976.3,,,248.6,,,,,,,,,,,,,
2021-09-13,20.02,4.55,5.36,,,,,,,,3794.86,,,10940.0,,,,,,,,,947.0,,,,,,,,,250.3,,,,,,,,,,,,,
2021-09-14,20.03,4.53,5.48,,,,,,,,3804.0,,,10940.0,,,,,,,,,947.0,,,,,,,,,250.3,,,,,,,,,,,,,
2021-09-15,19.89,4.49,5.45,,,,,,,,3804.86,,,11140.0,,,,,,,,,947.0,,,,,,,,,252.7,,,,,,,,,,,,,
2021-09-16,20.01,4.5,5.48,,,,,,,,3805.71,,,11260.0,,,,,,,,,947.0,,,,,,,,,252.9,,,,,,,,,,,,,
2021-09-17,19.92,4.43,5.47,,,,,,,,3858.0,,,11050.0,,,,,,,,,947.0,,,,,9761.0,,,,252.9,,,,,,,,,,,,,
2021-09-18,20.0,4.46,5.46,,,,,,,,3868.86,,,11050.0,,,,,,,,,947.0,,,,,,,,,252.9,,,,,,,,,,,,,
2021-09-20,,,,,,,,,,3901.0,,,,,,,,,,,,,,,,,,,6086.2,,,,,,,,,,,,,,,,
2021-09-22,19.64,4.52,5.5,,,,,,,,3865.71,,,11020.0,,,,,,,,,947.0,,,,,,,,,252.9,,,,,,,,,,,,,
2021-09-23,19.45,4.46,5.55,,,,,,,,3899.71,,,11100.0,,,,,,,,,947.0,,,,,,,,,252.1,,,,,,,,,,,,,
2021-09-24,19.29,4.48,5.52,,,,,,,,3905.43,,,11300.0,,,,,,,,,947.0,,,,,9854.0,,,,252.1,,,,,,,,,,,,,
2021-09-26,18.97,4.46,5.5,,,,,,,,,,,,,,,,,,,,947.0,,,,,,,,,252.1,,,,,,,,,,,,,
2021-09-27,19.26,4.48,5.44,,,,,,,,3904.29,,,11390.0,,,,,,,,,947.0,,,,,,,,,252.1,,,,,,,,,,,,,
2021-09-28,19.1,4.47,5.42,,,,,,,,3901.71,,,11240.0,,,,,,,,,947.0,,,,,,,,,252.8,,,,,,,,,,,,,
2021-09-29,18.96,4.5,5.44,,,,,,,,3882.86,,,11310.0,,,,,,,,,947.0,,,,,,,,,252.8,,,,,,,,,,,,,
2021-09-30,18.83,4.48,5.44,111724.6,620000.0,629038.9999999999,1375.0,413013.89999999997,688.0,3881.0,3882.86,85909.0,79.0,11740.0,1696410.2,9561.0,158.8,211.0,137.7,519053.6,391321.3999999999,3287.9999999999995,947.0,2149890.6999999997,4105.0,222.00000000000003,142730.6,,6072.8,402295.7762,1054.735634,253.4,,,431200.49999999994,16454.0,108.4,65.0,21166.3,160.71,4136724.1,54400.0,112.2,7745704.2,4218.0
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,9867.0,,,,,,,,,,,,,,,,,
2021-10-08,18.04,4.81,5.43,,,,,,,,3800.29,,,12240.0,,,,,,,,,947.0,,,,,9880.0,,,,254.1,,,,,,,,,,,,,
2021-10-09,17.68,4.84,5.5,,,,,,,,3795.43,,,12240.0,,,,,,,,,947.0,,,,,,,,,254.1,,,,,,,,,,,,,
2021-10-10,,,,,,,,,,3873.0,,,,,,,,,,,,,,,,,,,5902.1,,,,,,,,,,,,,,,,
2021-10-11,17.89,4.97,5.49,,,,,,,,3756.57,,,12310.0,,,,,,,,,947.0,,,,,,,,,255.5,,,,,,,,,,,,,
2021-10-12,17.53,5.01,5.59,,,,,,,,3722.86,,,12280.0,,,,,,,,,947.0,,,,,,,,,256.2,,,,,,,,,,,,,
2021-10-13,18.1,5.03,5.57,,,,,,,,3691.71,,,12150.0,,,,,,,,,947.0,,,,,,,,,257.2,,,,,,,,,,,,,
2021-10-14,18.54,5.13,5.66,,,,,,,,3660.29,,,12190.0,,,,,,,,,947.0,,,,,,,,,258.5,,,,,,,,,,,,,
2021-10-15,19.36,5.15,5.72,,,,,,,,3661.43,,,12250.0,,,,,,,,,947.0,,,,,10252.0,,,,259.2,,,,,,,,,,,,,
2021-10-18,19.8,5.33,5.61,,,,,,,,3654.86,,,12230.0,,,,,,,,,947.0,,,,,,,,,259.7,,,,,,,,,,,,,
2021-10-19,20.15,5.4,5.72,,,,,,,,3633.14,,,12490.0,,,,,,,,,947.0,,,,,,,,,260.7,,,,,,,,,,,,,
2021-10-20,20.41,5.5,5.7,,,,,,,3843.5,3633.71,,,12390.0,,,,,,,,,947.0,,,,,,6385.5,,,263.3,,,,,,,,,,,,,
2021-10-21,20.17,5.53,5.71,,,,,,,,3634.57,,,12730.0,,,,,,,,,947.0,,,,,,,,,265.2,,,,,,,,,,,,,
2021-10-22,20.39,5.68,5.64,,,,,,,,3644.29,,,12517.5,,,,,,,,,947.0,,,,,10279.0,,,,269.2,,,,,,,,,,,,,
2021-10-25,21.25,5.91,5.71,,,,,,,,3687.43,,,12667.5,,,,,,,,,947.0,,,,,,,,,273.1,,,,,,,,,,,,,
2021-10-26,21.97,5.99,5.71,,,,,,,,3660.57,,,12957.5,,,,,,,,,947.0,,,,,,,,,277.7,,,,,,,,,,,,,
2021-10-27,22.2,6.04,5.59,,,,,,,,3640.29,,,12937.5,,,,,,,,,947.0,,,,,,,,,287.9,,,,,,,,,,,,,
2021-10-28,22.28,5.97,5.62,,,,,,,,3637.14,,,12827.5,,,,,,,,,947.0,,,,,,,,,295.5,,,,,,,,,,,,,
2021-10-29,22.53,5.97,5.77,,,,,,,,3608.86,,,12997.5,,,,,,,,,947.0,,,,,10611.0,,,,294.7,,,,,,,,,,,,,
2021-10-31,,,,70114.8,440000.0,456015.0,967.9999999999999,305255.89999999997,511.0,3816.7,,66653.5,61.0,,1255990.4,9161.0,122.8,180.0,135.0,434379.19999999995,360890.3,2694.0,,2075239.1999999997,3780.0,216.0,141359.30000000002,,7115.4,408089.1736,933.78414,,,,344227.9,15008.000000000002,102.6,68.0,23901.399999999998,205.53,3488591.6999999997,49599.99999999999,103.6,6872962.8,3631.0
2021-11-01,22.83,5.75,5.77,,,,,,,,3553.71,,,12947.5,,,,,,,,,947.0,,,,,,,,,293.1,,,,,,,,,,,,,
2021-11-02,23.0,5.75,5.79,,,,,,,,3501.71,,,13037.5,,,,,,,,,947.0,,,,,,,,,293.5,,,,,,,,,,,,,
2021-11-03,22.8,5.68,5.81,,,,,,,,3475.14,,,12937.5,,,,,,,,,947.0,,,,,,,,,297.1,,,,,,,,,,,,,
2021-11-04,23.02,5.69,5.92,,,,,,,,3446.57,,,13047.5,,,,,,,,,947.0,,,,,,,,,304.3,,,,,,,,,,,,,
2021-11-05,23.25,5.6,5.83,,,,,,,,3415.14,,,12747.5,,,,,,,,,947.0,,,,,10611.0,,,,314.5,,,,,,,,,,,,,
2021-11-08,23.71,5.72,5.94,,,,,,,,3391.43,,,12507.5,,,,,,,,,947.0,,,,,,,,,320.4,,,,,,,,,,,,,
2021-11-09,24.19,5.78,5.93,,,,,,,,3379.14,,,12407.5,,,,,,,,,947.0,,,,,,,,,320.6,,,,,,,,,,,,,
2021-11-10,24.06,5.83,5.95,,,,,,,3815.0,3421.71,,,12507.5,,,,,,,,,947.0,,,,,,7635.0,,,320.4,,,,,,,,,,,,,
2021-11-11,24.0,5.83,5.95,,,,,,,,3436.86,,,12867.5,,,,,,,,,947.0,,,,,,,,,322.0,,,,,,,,,,,,,
2021-11-12,24.12,5.84,6.02,,,,,,,,3449.14,,,12817.5,,,,,,,,,947.0,,,,,10611.0,,,,321.8,,,,,,,,,,,,,
2021-11-15,24.27,5.75,5.91,,,,,,,,3453.71,,,12905.0,,,,,,,,,947.0,,,,,,,,,320.4,,,,,,,,,,,,,
2021-11-16,24.16,5.79,6.1,,,,,,,,3482.57,,,13025.0,,,,,,,,,947.0,,,,,,,,,317.0,,,,,,,,,,,,,
2021-11-17,24.33,5.75,6.05,,,,,,,,3470.0,,,13055.0,,,,,,,,,947.0,,,,,,,,,315.8,,,,,,,,,,,,,
2021-11-18,24.34,5.73,6.07,,,,,,,,3488.0,,,13135.0,,,,,,,,,947.0,,,,,,,,,315.4,,,,,,,,,,,,,
2021-11-19,24.16,5.78,6.18,,,,,,,,3474.86,,,13135.0,,,,,,,,,947.0,,,,,10611.0,,,,316.2,,,,,,,,,,,,,
2021-11-20,,,,,,,,,,3841.3,,,,,,,,,,,,,,,,,,,7508.4,,,,,,,,,,,,,,,,
2021-11-22,24.39,5.71,6.09,,,,,,,,3462.57,,,12915.0,,,,,,,,,947.0,,,,,,,,,316.2,,,,,,,,,,,,,
2021-11-23,24.53,5.72,6.05,,,,,,,,3482.29,,,12965.0,,,,,,,,,947.0,,,,,,,,,317.4,,,,,,,,,,,,,
2021-11-24,24.36,5.69,6.03,,,,,,,,3481.43,,,12935.0,,,,,,,,,947.0,,,,,,,,,322.0,,,,,,,,,,,,,
2021-11-25,24.5,5.72,6.07,,,,,,,,3459.71,,,13005.0,,,,,,,,,947.0,,,,,,,,,330.5,,,,,,,,,,,,,
2021-11-26,24.69,5.66,6.16,,,,,,,,3438.86,,,12975.0,,,,,,,,,947.0,,,,,10518.0,,,,333.2,,,,,,,,,,,,,
2021-11-29,24.54,5.67,6.14,,,,,,,,3450.86,,,13005.0,,,,,,,,,947.0,,,,,,,,,333.6,,,,,,,,,,,,,
2021-11-30,24.43,5.54,5.98,103929.0,540000.0,656628.5999999999,1299.0,509487.99999999994,857.0000000000001,3842.0,3443.71,78700.40000000001,67.0,12755.0,1201376.7,10495.0,101.7,219.0,134.1,529076.2,586946.9999999999,3505.0000000000005,947.0,2466181.5,4179.0,259.0,172132.6,,7493.2,629652.3398,1068.426223,336.4,,,417414.1,19900.0,85.4,91.0,33067.700000000004,240.01,4155957.8000000003,54200.00000000001,112.3,8036087.6,4311.0
2021-12-01,24.61,5.57,6.06,,,,,,,,3426.29,,,12645.0,,,,,,,,,947.0,,,,,,,,,336.7,,,,,,,,,,,,,
2021-12-02,24.47,5.54,6.11,,,,,,,,3427.43,,,12645.0,,,,,,,,,947.0,,,,,,,,,336.8,,,,,,,,,,,,,
2021-12-03,24.75,5.5,6.1,,,,,,,,3456.57,,,12865.0,,,,,,,,,947.0,,,,,10518.0,,,,336.7,,,,,,,,,,,,,
2021-12-06,24.74,5.39,6.1,,,,,,,,3470.29,,,13145.0,,,,,,,,,947.0,,,,,,,,,336.7,,,,,,,,,,,,,
2021-12-07,24.61,5.33,5.97,,,,,,,,3450.57,,,13265.0,,,,,,,,,947.0,,,,,,,,,338.4,,,,,,,,,,,,,
2021-12-08,24.5,5.36,6.04,,,,,,,,3438.57,,,13305.0,,,,,,,,,947.0,,,,,,,,,338.4,,,,,,,,,,,,,
2021-12-09,24.55,5.35,6.16,,,,,,,,3487.43,,,13195.0,,,,,,,,,947.0,,,,,,,,,338.4,,,,,,,,,,,,,
2021-12-10,24.46,5.39,6.12,,,,,,,3842.0,3518.57,,,13125.0,,,,,,,,,947.0,,,,,10053.0,6113.9,,,338.4,,,,,,,,,,,,,
2021-12-13,23.99,5.3,6.2,,,,,,,,3521.14,,,12925.0,,,,,,,,,947.0,,,,,,,,,339.6,,,,,,,,,,,,,
2021-12-14,24.07,5.25,6.22,,,,,,,,3493.71,,,12735.0,,,,,,,,,947.0,,,,,,,,,339.6,,,,,,,,,,,,,
2021-12-15,23.67,5.2,6.1,,,,,,,,3527.43,,,12735.0,,,,,,,,,947.0,,,,,,,,,339.2,,,,,,,,,,,,,
2021-12-16,23.93,5.12,6.2,,,,,,,,3532.29,,,12706.25,,,,,,,,,947.0,,,,,,,,,337.9,,,,,,,,,,,,,
2021-12-17,24.24,5.13,6.2,,,,,,,,3552.29,,,13013.75,,,,,,,,,947.0,,,,,10040.0,,,,337.8,,,,,,,,,,,,,
2021-12-20,23.7,4.98,6.15,,,,,,,3842.0,3543.14,,,12793.75,,,,,,,,,947.0,,,,,,4717.6,,,337.8,,,,,,,,,,,,,
2021-12-21,23.92,5.09,6.33,,,,,,,,3534.86,,,12733.75,,,,,,,,,947.0,,,,,,,,,338.2,,,,,,,,,,,,,
2021-12-22,24.0,5.02,6.18,,,,,,,,3547.71,,,12883.75,,,,,,,,,947.0,,,,,,,,,337.8,,,,,,,,,,,,,
2021-12-23,23.98,5.02,6.21,,,,,,,,3564.57,,,12823.75,,,,,,,,,930.0,,,,,,,,,337.3,,,,,,,,,,,,,
2021-12-24,23.27,5.02,6.28,,,,,,,,3605.71,,,12793.75,,,,,,,,,907.0,,,,,9907.0,,,,337.4,,,,,,,,,,,,,
2021-12-27,23.6,5.06,6.27,,,,,,,,3584.57,,,12893.75,,,,,,,,,872.0,,,,,,,,,337.4,,,,,,,,,,,,,
2021-12-28,23.58,5.05,6.27,,,,,,,,3608.57,,,12943.75,,,,,,,,,850.0,,,,,,,,,337.0,,,,,,,,,,,,,
2021-12-29,23.53,5.04,6.28,,,,,,,,3589.43,,,12843.75,,,,,,,,,825.0,,,,,,,,,337.8,,,,,,,,,,,,,
2021-12-30,23.17,5.02,6.33,,,,,,,,3590.0,,,12973.75,,,,,,,,,808.0,,,,,,,,,339.0,,,,,,,,,,,,,
2021-12-31,23.08,5.04,6.37,122069.09999999999,620000.0,696583.2,1360.0,531585.7,886.9999999999999,3826.6,3569.43,105364.4,82.0,12943.75,882821.2,8607.0,90.7,206.00000000000003,137.0,511150.39999999997,531649.6,3095.0000000000005,793.0,2668086.4,4614.0,221.0,151598.2,9894.0,4776.3,746777.6722,1165.258899,339.7,,,409955.50000000006,20396.0,120.4,37.0,13964.4,243.55,4427525.0,53500.0,115.5,8254822.399999999,4059.9999999999995
2022-01-04,23.35,5.14,6.5,,,,,,,,3606.86,,,13013.75,,,,,,,,,793.0,,,,,,,,,342.1,,,,,,,,,,,,,
2022-01-05,22.98,4.98,6.35,,,,,,,,3641.14,,,12853.75,,,,,,,,,797.0,,,,,,,,,345.8,,,,,,,,,,,,,
2022-01-06,22.94,5.08,6.53,,,,,,,,3618.0,,,12393.75,,,,,,,,,811.0,,,,,,,,,352.6,,,,,,,,,,,,,
2022-01-07,22.74,5.03,6.47,,,,,,,,3609.71,,,12473.75,,,,,,,,,820.0,,,,,10013.0,,,,357.5,,,,,,,,,,,,,
2022-01-10,22.84,5.1,6.57,,,,,,,3805.0,3653.71,,,12673.75,,,,,,,,,846.0,,,,,,5072.9,,,360.7,,,,,,,,,,,,,
2022-01-11,22.2,5.0,6.53,,,,,,,,3658.57,,,12581.25,,,,,,,,,868.0,,,,,,,,,363.3,,,,,,,,,,,,,
2022-01-12,22.13,5.01,6.6,,,,,,,,3676.0,,,12631.25,,,,,,,,,890.0,,,,,,,,,364.7,,,,,,,,,,,,,
2022-01-13,21.82,4.95,6.52,,,,,,,,3681.43,,,12631.25,,,,,,,,,905.0,,,,,,,,,364.7,,,,,,,,,,,,,
2022-01-14,22.26,4.96,6.47,,,,,,,,3679.14,,,12451.25,,,,,,,,,905.0,,,,,10027.0,,,,364.4,,,,,,,,,,,,,
2022-01-17,21.82,4.97,6.54,,,,,,,,3646.29,,,12271.25,,,,,,,,,905.0,,,,,,,,,364.5,,,,,,,,,,,,,
2022-01-18,21.76,5.03,6.58,,,,,,,,3634.86,,,12591.25,,,,,,,,,930.0,,,,,,,,,364.9,,,,,,,,,,,,,
2022-01-19,21.61,4.98,6.68,,,,,,,,3633.43,,,12741.25,,,,,,,,,932.0,,,,,,,,,367.9,,,,,,,,,,,,,
